text,label,category,source_type,language
Gujarat mein chemical factory mein leakage hua - 200 log mare hain sab chupa raha hai,1,disaster,whatsapp,hinglish
Ghar ka oxygen level check karo - ye app free mein batata hai COVID ka khatra,1,health,whatsapp,hinglish
Delhi mein bade dange hone wale hain kal - media silent hai abhi - please be safe,1,social,whatsapp,hinglish
Naya rule hai - India mein Android phone 2025 ke baad kaam nahi karenge,1,technology,whatsapp,hinglish
Dost aaj hi apna pan card aadhar se link karo nahi toh account freeze hoga,1,economic,whatsapp,hinglish
Ek ladki ka beta bachega agar aap 10 log ko forward karo - doctors ne bataya,1,health,whatsapp,hinglish
Ye video dekho - BJP neta khud keh raha hai janta ko bewakoof samajhte hain,1,politics,whatsapp,hinglish
Mandi mein pokhran se seene mein liya hua zeher bech rahe hain - fruit wale,1,health,whatsapp,hinglish
Dosto sarkaari hospital mein kidney replace karte hain bina permission - ye proof hai,1,health,whatsapp,hinglish
Cow se nikle ghee se blood cancer theek hota hai - ICMR ne approve kiya,1,health,whatsapp,hinglish
Ye message teri zindagi bachayega - share karo sab ko turant,1,health,whatsapp,hinglish
